ENRLMT_ID,NPI
O20031104000309,1316090145
O20031104000309,1366592552
O20031104000309,1457435893
O20031104000309,1467538009
O20031104000309,1528089265
O20031104000309,1548121080
O20031104000309,1598817017
O20031104000309,1609929389
O20031104000319,1003630443
O20031104000319,1023220530
O20031104000319,1023598158
O20031104000319,1033310610
O20031104000319,1043690118
O20031104000319,1073158622
O20031104000319,1073804159
O20031104000319,1083343511
O20031104000319,1093190621
O20031104000319,1093601528
O20031104000319,1093921439
O20031104000319,1114300365
O20031104000319,1114935699
O20031104000319,1124321161
O20031104000319,1134424252
O20031104000319,1144468760
O20031104000319,1154337418
O20031104000319,1154337426
O20031104000319,1154342814
O20031104000319,1154565240
O20031104000319,1164436598
O20031104000319,1174928246
O20031104000319,1184353609
O20031104000319,1194108357
O20031104000319,1194207795
O20031104000319,1205387776
O20031104000319,1215148325
O20031104000319,1225412570
O20031104000319,1245466689
O20031104000319,1245931070
O20031104000319,1265161897
O20031104000319,1295104727
O20031104000319,1316639339
O20031104000319,1316955750
O20031104000319,1336157767
O20031104000319,1336172972
O20031104000319,1346452851
O20031104000319,1346628906
O20031104000319,1356355614
O20031104000319,1356557797
O20031104000319,1356636658
O20031104000319,1366475998
O20031104000319,1366853491
O20031104000319,1376576900
O20031104000319,1386658714
O20031104000319,1407089733
O20031104000319,1407531171
O20031104000319,1407666548
O20031104000319,1417186719
O20031104000319,1417977877
O20031104000319,1427062504
O20031104000319,1427081058
O20031104000319,1447283072
O20031104000319,1457360463
O20031104000319,1457787061
O20031104000319,1477737534
O20031104000319,1477958726
O20031104000319,1487662946
O20031104000319,1487668737
O20031104000319,1487687018
O20031104000319,1528427184
O20031104000319,1538547005
O20031104000319,1538996475
O20031104000319,1558581389
O20031104000319,1558638270
O20031104000319,1568476810
O20031104000319,1578595674
O20031104000319,1578771200
O20031104000319,1588069769
O20031104000319,1629001037
O20031104000319,1639596497
O20031104000319,1649041518
O20031104000319,1649203068
O20031104000319,1649287723
O20031104000319,1649490475
O20031104000319,1679501837
O20031104000319,1689817108
O20031104000319,1699802488
O20031104000319,1700819331
O20031104000319,1710910138
O20031104000319,1720092158
O20031104000319,1720294176
O20031104000319,1720954910
O20031104000319,1740673912
O20031104000319,1750254272
O20031104000319,1750395091
O20031104000319,1760698112
O20031104000319,1780605451
O20031104000319,1790718112
O20031104000319,1801346937
O20031104000319,1811106636
O20031104000319,1821005851
O20031104000319,1831122241
O20031104000319,1851509574
O20031104000319,1861406126
O20031104000319,1861425282
O20031104000319,1871364752
O20031104000319,1871507129
O20031104000319,1871525972
O20031104000319,1871923664
O20031104000319,1871964460
O20031104000319,1881627420
O20031104000319,1881931699
O20031104000319,1891719225
O20031104000319,1891908711
O20031104000319,1902061658
O20031104000319,1902676075
O20031104000319,1902839533
O20031104000319,1912133034
O20031104000319,1912381484
O20031104000319,1912478348
O20031104000319,1912636747
O20031104000319,1912798778
O20031104000319,1942886239
O20031104000319,1962418228
O20031104000319,1972374049
O20031104000319,1972499408
O20031104000319,1982475042
O20031104000319,1982908331
O20031104000319,1982952693
O20031104000319,1992738520
O20031104000353,1033134663
O20031104000353,1124043757
O20031104000353,1144245770
O20031104000353,1225280993
O20031104000353,1235154865
O20031104000353,1255356879
O20031104000353,1255359782
O20031104000353,1275558884
O20031104000353,1326934340
O20031104000353,1346265964
O20031104000353,1376568998
O20031104000353,1396262077
O20031104000353,1427073048
O20031104000353,1437174059
O20031104000353,1467477075
O20031104000353,1467477083
O20031104000353,1518982131
O20031104000353,1528716115
O20031104000353,1568225282
O20031104000353,1568548329
O20031104000353,1609891225
O20031104000353,1669182499
O20031104000353,1669497285
O20031104000353,1710087481
O20031104000353,1750306379
O20031104000353,1780600676
O20031104000353,1790997369
O20031104000353,1801811435
O20031104000353,1891705430
O20031104000353,1952326571
O20031104000362,1053727693
O20031104000362,1194016055
O20031104000362,1235405358
O20031104000362,1306431796
O20031104000362,1326589649
O20031104000362,1346377413
O20031104000362,1376961219
O20031104000362,1487002788
O20031104000362,1568865988
O20031104000362,1568887818
O20031104000362,1740870484
O20031104000362,1780352252
O20031104000362,1831505346
O20031104000372,1407365711
O20031104000372,1437145422
O20031104000372,1699284901
O20031104000408,1114453883
O20031104000408,1275060030
O20031104000408,1497281695
O20031104000408,1972522332
O20031104000411,1093706160
O20031104000411,1124019054
O20031104000411,1669759866
O20031104000411,1811988983
O20031104000411,1902897077
O20031104000411,1912998089
O20031104000417,1063188878
O20031104000417,1073164125
O20031104000417,1144777319
O20031104000417,1184926362
O20031104000417,1366744534
O20031104000417,1376513002
O20031104000417,1427633395
O20031104000417,1447658711
O20031104000417,1609254507
O20031104000417,1669101184
O20031104000417,1821390402
O20031104000417,1891097077
O20031104000417,1942553946
O20031104000417,1972052983
O20031104000421,1194473066
O20031104000435,1033238456
O20031104000435,1053528109
O20031104000435,1124136593
O20031104000435,1134207392
O20031104000435,1134283419
O20031104000435,1629288931
O20031104000452,1073172979
O20031104000452,1114072691
O20031104000452,1114073970
O20031104000452,1265816268
O20031104000452,1407259682
O20031104000452,1427464114
O20031104000452,1437204096
O20031104000452,1477740512
O20031104000452,1497976534
O20031104000452,1588719744
O20031104000452,1780706853
O20031104000452,1871522052
O20031104000452,1932254430
O20031104000452,1982014650
O20031104000468,1003131715
O20031104000468,1023454220
O20031104000468,1073111761
O20031104000468,1134745797
O20031104000468,1184799249
O20031104000468,1235344177
O20031104000468,1235582552
O20031104000468,1285849125
O20031104000468,1285885152
O20031104000468,1295991248
O20031104000468,1306075049
O20031104000468,1356601835
O20031104000468,1609064872
O20031104000468,1730205592
O20031104000468,1730945833
O20031104000468,1750760401
O20031104000468,1790810273
O20031104000468,1801487822
O20031104000468,1821163981
O20031104000468,1831387018
O20031104000468,1861660631
O20031104000468,1922323666
O20031104000468,1922624584
O20031104000469,1922072776
O20031104000476,1184649667
O20031104000476,1619938016
O20031104000476,1659390573
O20031104000476,1730104217
O20031104000490,1003908658
O20031104000490,1205851821
O20031104000490,1366786972
O20031104000490,1497917983
O20031104000490,1558517797
O20031104000490,1891728317
O20031104000518,1124247978
O20031104000520,1295518769
O20031104000520,1447691571
O20031104000520,1992020499
O20031104000526,1114406923
O20031104000526,1205538550
O20031104000526,1215077201
O20031104000526,1407993454
O20031104000526,1437833043
O20031104000526,1457957938
O20031104000526,1598761058
O20031104000526,1629674106
O20031104000526,1730817420
O20031104000526,1932814209
O20031104000532,1073650677
O20031104000532,1124274527
O20031104000532,1144368531
O20031104000532,1164569679
O20031104000532,1366589962
O20031104000532,1558408161
O20031104000532,1669519278
O20031104000532,1730586819
O20031104000532,1952546061
O20031104000532,1992075287
O20031104000556,1215989686
O20031104000556,1356344451
O20031104000556,1790772259
O20031104000571,1356775001
O20031104000576,1104911031
O20031104000610,1518830611
O20031104000688,1205883725
O20031104000688,1851561302
O20031104000710,1235226531
O20031104000710,1336222397
O20031104000710,1548343510
O20031104000710,1639252604
O20031104000710,1841373800
O20031105000003,1528192655
O20031105000003,1639518970
O20031105000015,1124148887
O20031105000015,1134391824
O20031105000015,1780606707
O20031105000052,1598906752
O20031105000057,1215945456
O20031105000057,1225071491
O20031105000057,1710928221
O20031105000057,1811926132
O20031105000072,1144699752
O20031105000072,1194852582
O20031105000072,1215449590
O20031105000072,1306929385
O20031105000072,1518911338
O20031105000072,1730225129
O20031105000072,1881641769
O20031105000079,1003255464
O20031105000079,1003291568
O20031105000079,1003931833
O20031105000079,1003946823
O20031105000079,1013045384
O20031105000079,1013058395
O20031105000079,1023159381
O20031105000079,1023593431
O20031105000079,1033240460
O20031105000079,1033240965
O20031105000079,1033249198
O20031105000079,1043220650
O20031105000079,1043340359
O20031105000079,1043345085
O20031105000079,1043444805
O20031105000079,1053436881
O20031105000079,1053441873
O20031105000079,1053441931
O20031105000079,1053456673
O20031105000079,1053456764
O20031105000079,1063536381
O20031105000079,1063556157
O20031105000079,1063616282
O20031105000079,1063646917
O20031105000079,1073642757
O20031105000079,1073848966
O20031105000079,1083624738
O20031105000079,1083742589
O20031105000079,1093830663
O20031105000079,1104953652
O20031105000079,1104956150
O20031105000079,1114025491
O20031105000079,1114055241
O20031105000079,1114057924
O20031105000079,1124142427
O20031105000079,1134244213
O20031105000079,1134254220
O20031105000079,1134259294
O20031105000079,1144355033
O20031105000079,1144736372
O20031105000079,1164546461
O20031105000079,1164554069
O20031105000079,1164557641
O20031105000079,1164558847
O20031105000079,1164753794
O20031105000079,1184644338
O20031105000079,1194100651
O20031105000079,1194840157
O20031105000079,1205943917
O20031105000079,1205963105
O20031105000079,1215067277
O20031105000079,1215109665
O20031105000079,1215130646
O20031105000079,1225153802
O20031105000079,1225163702
O20031105000079,1225165087
O20031105000079,1225165418
O20031105000079,1225165988
O20031105000079,1225168610
O20031105000079,1225269384
O20031105000079,1235246497
O20031105000079,1235300914
O20031105000079,1235363094
O20031105000079,1245374313
O20031105000079,1245464197
O20031105000079,1255465142
O20031105000079,1255465746
O20031105000079,1255466447
O20031105000079,1265549984
O20031105000079,1265562326
O20031105000079,1265576326
O20031105000079,1265630693
O20031105000079,1275669970
O20031105000079,1285019737
O20031105000079,1285769422
O20031105000079,1285825059
O20031105000079,1295862951
O20031105000079,1295865517
O20031105000079,1295866051
O20031105000079,1306070248
O20031105000079,1306888722
O20031105000079,1306977798
O20031105000079,1316178478
O20031105000079,1326173394
O20031105000079,1326543653
O20031105000079,1326669789
O20031105000079,1336263888
O20031105000079,1336273424
O20031105000079,1346896768
O20031105000079,1356458079
O20031105000079,1356485411
O20031105000079,1366567588
O20031105000079,1376688416
O20031105000079,1386774776
O20031105000079,1386779312
O20031105000079,1386789477
O20031105000079,1396073276
O20031105000079,1396773834
O20031105000079,1396870333
O20031105000079,1396872073
O20031105000079,1396880522
O20031105000079,1396889069
O20031105000079,1407099302
O20031105000079,1407359078
O20031105000079,1407964398
O20031105000079,1407970742
O20031105000079,1407982358
O20031105000079,1417092883
O20031105000079,1427165117
O20031105000079,1427288281
O20031105000079,1437169497
O20031105000079,1437285731
O20031105000079,1437289386
O20031105000079,1437289808
O20031105000079,1447367164
O20031105000079,1447380589
O20031105000079,1447420401
O20031105000079,1447486071
O20031105000079,1457398091
O20031105000079,1457481939
O20031105000079,1457482234
O20031105000079,1457496531
O20031105000079,1467582429
O20031105000079,1467588178
O20031105000079,1467597005
O20031105000079,1477678589
O20031105000079,1477680221
O20031105000079,1477680270
O20031105000079,1477683357
O20031105000079,1477698223
O20031105000079,1487780177
O20031105000079,1487853826
O20031105000079,1497885453
O20031105000079,1497989255
O20031105000079,1508904947
O20031105000079,1508994781
O20031105000079,1508995325
O20031105000079,1508997388
O20031105000079,1518978733
O20031105000079,1528078581
O20031105000079,1528182870
